id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,picture,prequel,genre1,genre2,genre3,genre4,genre5
1132,2002-04-07,7.16,155208,white,tv,50,pg,Digimon Frontier,https://cdn.myanimelist.net/images/anime/1048/117727l.jpg,False,Action,Adventure,Comedy,Drama,Fantasy
31163,2016-01-10,7.19,296327,white,tv,12,r,Dimension W,https://cdn.myanimelist.net/images/anime/8/86304l.jpg,False,Action,Sci-Fi,Seinen,,
48542,2022-10-06,7.46,103275,white,tv,12,pg_13,Do It Yourself!!,https://cdn.myanimelist.net/images/anime/1408/127129l.jpg,False,CGDCT,School,Slice of Life,,
38145,2019-01-09,7.73,192170,white,tv,12,pg_13,My Roommate is a Cat,https://cdn.myanimelist.net/images/anime/1251/99191l.jpg,False,Adult Cast,Pets,Slice of Life,,
38691,2019-07-05,8.28,1700392,white,tv,24,pg_13,Dr. Stone,https://cdn.myanimelist.net/images/anime/1613/102576l.jpg,False,Adventure,Comedy,Sci-Fi,Shounen,Survival
48549,2023-04-06,8.15,426989,white,tv,11,pg_13,Dr. Stone: New World,https://cdn.myanimelist.net/images/anime/1316/136268l.jpg,True,Adventure,Comedy,Sci-Fi,Shounen,Time Travel
40852,2021-01-14,8.17,1013531,white,tv,11,pg_13,Dr. Stone: Stone Wars,https://cdn.myanimelist.net/images/anime/1711/110614l.jpg,True,Adventure,Comedy,Sci-Fi,Shounen,Survival
39519,2020-09-17,5.75,24464,white,ona,7,r+,Dragon's Dogma,https://cdn.myanimelist.net/images/anime/1519/109068l.jpg,False,Action,Adventure,Fantasy,,
36480,2017-12-23,7.53,78196,white,ova,2,r,Drifters,https://cdn.myanimelist.net/images/anime/1027/97819l.jpg,True,Action,Adult Cast,Adventure,Comedy,Fantasy
38360,2018-11-30,7.32,26033,white,ova,1,r,Drifters: The Outlandish Knight,https://cdn.myanimelist.net/images/anime/1987/97778l.jpg,True,Action,Adult Cast,Adventure,Comedy,Fantasy
32801,2016-12-07,7.05,175098,white,ova,1,pg_13,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Is It Wrong to Expect a Hot Spring in a Dungeon?,https://cdn.myanimelist.net/images/anime/9/81432l.jpg,True,Adventure,Comedy,Ecchi,Fantasy,
51417,2022-07-03,6.82,223426,white,tv,13,pg_13,Engage Kiss,https://cdn.myanimelist.net/images/anime/1549/125495l.jpg,False,Action,Comedy,Romance,,
49163,2022-10-13,6.43,7906,white,ona,8,r+,Exception,https://cdn.myanimelist.net/images/anime/1787/133019l.jpg,False,Sci-Fi,Space,,,
48997,2022-01-12,7.15,166618,white,tv,12,pg_13,Life with an Ordinary Guy who Reincarnated into a Total Fantasy Knockout,https://cdn.myanimelist.net/images/anime/1430/120065l.jpg,False,Adventure,Comedy,Fantasy,Isekai,Magical Sex Shift
32979,2016-10-06,7.63,188388,white,tv,13,pg_13,Flip Flappers,https://cdn.myanimelist.net/images/anime/4/82292l.jpg,False,Adventure,Comedy,Fantasy,Mahou Shoujo,Sci-Fi
31376,2016-04-10,7.5,264986,white,tv,12,pg_13,Flying Witch,https://cdn.myanimelist.net/images/anime/6/80039l.jpg,False,Iyashikei,Shounen,Slice of Life,Supernatural,
32954,2016-03-18,6.06,16564,white,ona,9,pg_13,Flying Witch Petit,https://cdn.myanimelist.net/images/anime/5/79113l.jpg,False,Slice of Life,Supernatural,,,
34223,2017-01-06,3.33,3716,white,tv,13,pg,Forest Fairy Five,https://cdn.myanimelist.net/images/anime/9/83713l.jpg,False,Comedy,Fantasy,Music,,
49310,2022-02-18,8.42,101836,white,movie,1,pg_13,Fruits Basket: Prelude,https://cdn.myanimelist.net/images/anime/1034/120096l.jpg,False,Drama,Romance,Shoujo,,
41120,2020-04-10,7.52,423315,white,tv,11,pg_13,The Millionaire Detective – Balance: UNLIMITED,https://cdn.myanimelist.net/images/anime/1066/106556l.jpg,False,Adult Cast,Detective,Mystery,,
48649,2022-08-08,7.32,65310,white,tv,12,pg_13,Fuuto PI,https://cdn.myanimelist.net/images/anime/1945/123588l.jpg,False,Action,Detective,Mystery,Seinen,Supernatural
24765,2015-07-09,7.62,446697,white,tv,12,r,School-Live!,https://cdn.myanimelist.net/images/anime/1798/91548l.jpg,False,Horror,Mystery,Psychological,School,Slice of Life
35222,2018-01-07,7.9,333027,white,tv,12,pg_13,School Babysitters,https://cdn.myanimelist.net/images/anime/8/89978l.jpg,False,Childcare,Iyashikei,School,Shoujo,Slice of Life
30544,2015-10-03,6.81,653564,white,tv,12,pg_13,The Asterisk War,https://cdn.myanimelist.net/images/anime/5/76034l.jpg,False,Action,Comedy,Ecchi,Fantasy,Harem
31737,2016-04-02,7.0,430321,white,tv,12,pg_13,The Asterisk War Season 2,https://cdn.myanimelist.net/images/anime/11/79107l.jpg,True,Action,Comedy,Ecchi,Fantasy,Harem
5267,1975-04-07,7.34,4390,white,tv,26,g,Adventure of Gamba,https://cdn.myanimelist.net/images/anime/10/57873l.jpg,False,Adventure,Anthropomorphic,Kids,Suspense,
34280,2017-07-13,6.75,643672,white,tv,12,pg_13,Gamers!,https://cdn.myanimelist.net/images/anime/4/86828l.jpg,False,Comedy,Love Polygon,Otaku Culture,Romance,School
28907,2015-07-04,7.69,795139,white,tv,12,r,GATE,https://cdn.myanimelist.net/images/anime/8/76222l.jpg,False,Action,Adventure,Fantasy,Isekai,Military
41710,2021-07-04,7.25,377843,white,tv,13,pg_13,How a Realist Hero Rebuilt the Kingdom,https://cdn.myanimelist.net/images/anime/1297/118764l.jpg,False,Action,Fantasy,Harem,Isekai,Military
34213,2016-10-10,6.41,152812,white,ona,12,pg_13,Tawawa on Monday,https://cdn.myanimelist.net/images/anime/13/83576l.jpg,False,Ecchi,Slice of Life,,,
16918,2013-07-12,8.09,290569,white,tv,11,pg_13,Silver Spoon,https://cdn.myanimelist.net/images/anime/6/49237l.jpg,False,Comedy,School,Shounen,,
19363,2014-01-10,8.27,144266,white,tv,11,pg_13,Silver Spoon 2nd Season,https://cdn.myanimelist.net/images/anime/8/57995l.jpg,True,Comedy,School,Shounen,,
973,2006-04-05,6.52,12174,white,tv,24,pg_13,Glass Fleet,https://cdn.myanimelist.net/images/anime/2/75835l.jpg,False,Adventure,Sci-Fi,,,
39463,2020-04-05,6.98,479930,white,tv,13,r,Gleipnir,https://cdn.myanimelist.net/images/anime/1808/111697l.jpg,False,Action,Ecchi,Mystery,Seinen,Supernatural
39576,2020-02-01,7.26,276188,white,movie,1,r,Goblin Slayer: Goblin's Crown,https://cdn.myanimelist.net/images/anime/1699/110724l.jpg,True,Action,Adventure,Fantasy,Gore,
36028,2018-04-09,7.88,380793,white,tv,12,r,Golden Kamuy,https://cdn.myanimelist.net/images/anime/1145/90880l.jpg,False,Action,Adult Cast,Adventure,Historical,Military
37989,2018-10-08,8.24,199757,white,tv,12,r,Golden Kamuy Season 2,https://cdn.myanimelist.net/images/anime/1180/95018l.jpg,True,Action,Adult Cast,Adventure,Historical,Military
38710,2019-03-19,7.51,22578,white,ova,3,r,Golden Kamuy 2nd Season OVA,https://cdn.myanimelist.net/images/anime/1101/100258l.jpg,False,Action,Adventure,Historical,Seinen,
40059,2020-10-05,8.45,163906,white,tv,12,r,Golden Kamuy Season 3,https://cdn.myanimelist.net/images/anime/1763/108108l.jpg,True,Action,Adult Cast,Adventure,Historical,Military
50528,2022-10-03,8.13,90612,white,tv,13,r,Golden Kamuy Season 4,https://cdn.myanimelist.net/images/anime/1855/128059l.jpg,True,Action,Adult Cast,Adventure,Historical,Military
37884,2018-09-19,7.24,26742,white,ova,1,r,Golden Kamuy OVA,https://cdn.myanimelist.net/images/anime/1538/124078l.jpg,False,Action,Adult Cast,Adventure,Historical,Military
22167,2002,4.95,709,white,movie,1,pg_13,Goldfish Fetish,https://cdn.myanimelist.net/images/anime/1850/128903l.jpg,False,Avant Garde,,,,
49345,2022-02-18,7.43,21331,white,movie,1,pg_13,"Goodbye, Don Glees!",https://cdn.myanimelist.net/images/anime/1568/117628l.jpg,False,Adventure,Drama,,,
8425,2011-01-08,8.05,542932,white,tv,24,r,Gosick,https://cdn.myanimelist.net/images/anime/11/27906l.jpg,False,Drama,Historical,Mystery,Romance,
34279,2018-01-06,7.22,304713,white,tv,24,r,Record of Grancrest War,https://cdn.myanimelist.net/images/anime/4/89883l.jpg,False,Action,Drama,Fantasy,Military,Romance
17729,2014-10-05,7.48,607413,white,tv,13,r+,The Fruit of Grisaia,https://cdn.myanimelist.net/images/anime/1645/112632l.jpg,False,Drama,Harem,Psychological,Romance,School
49691,2022-04-02,6.13,24294,white,tv,13,pg_13,Fanfare of Adolescence,https://cdn.myanimelist.net/images/anime/1769/122296l.jpg,False,Racing,Sports,,,
650,1995-11-01,7.36,55196,white,ova,3,pg_13,Gunsmith Cats,https://cdn.myanimelist.net/images/anime/11/2769l.jpg,False,Action,Comedy,Detective,Seinen,
10271,2011-04-06,8.25,191152,white,tv,26,r,Kaiji: Against All Rules,https://cdn.myanimelist.net/images/anime/10/30599l.jpg,True,Adult Cast,High Stakes Game,Psychological,Seinen,Strategy Game
3002,2007-10-03,8.27,349219,white,tv,26,r,Kaiji: Ultimate Survivor,https://cdn.myanimelist.net/images/anime/12/80032l.jpg,False,Adult Cast,High Stakes Game,Psychological,Seinen,Strategy Game
34013,2016-10-10,5.49,5229,white,tv,12,pg_13,Hagane Orchestra,https://cdn.myanimelist.net/images/anime/7/82323l.jpg,False,Adventure,Comedy,Parody,Strategy Game,
35889,2018-01-12,7.37,154086,white,tv,12,r,Hakata Tonkotsu Ramens,https://cdn.myanimelist.net/images/anime/1718/91097l.jpg,False,Action,Adult Cast,Crossdressing,Detective,Mystery
15613,2013-01-06,7.39,113942,white,tv,13,pg_13,Hakkenden -Eight Dogs of the East-,https://cdn.myanimelist.net/images/anime/13/43007l.jpg,False,Action,Fantasy,Mystery,Mythology,Shoujo
18055,2013-07-07,7.61,63149,white,tv,13,pg_13,Hakkenden -Eight Dogs of the East- Season 2,https://cdn.myanimelist.net/images/anime/10/50885l.jpg,True,Action,Fantasy,Mystery,Mythology,Shoujo
413,2005-07-06,2.22,66778,white,ova,1,r,Mars of Destruction,https://cdn.myanimelist.net/images/anime/7/68855l.jpg,False,Action,Gore,Horror,Military,Sci-Fi
8533,2006-04,5.79,2281,white,ona,1,pg_13,Shadow of the Cherry Blossoms,https://cdn.myanimelist.net/images/anime/6/23152l.jpg,False,Drama,Historical,Mythology,Reincarnation,Romance
21681,2014-07-08,7.32,110233,white,tv,12,pg_13,Hanayamata,https://cdn.myanimelist.net/images/anime/1963/90831l.jpg,False,CGDCT,Iyashikei,Performing Arts,School,Slice of Life
32648,2016-07-08,7.35,292891,white,tv,12,pg_13,Handa-kun,https://cdn.myanimelist.net/images/anime/4/80752l.jpg,False,Comedy,School,Shounen,Visual Arts,
37517,2018-07-14,6.78,297853,white,tv,12,r,Happy Sugar Life,https://cdn.myanimelist.net/images/anime/1386/103920l.jpg,False,Drama,Girls Love,Gore,Horror,Psychological
20903,2014-03-01,7.23,57938,white,movie,1,pg_13,Harmonie,https://cdn.myanimelist.net/images/anime/2/55197l.jpg,False,Drama,Psychological,School,,
15809,2013-04-04,7.74,1543681,white,tv,13,pg_13,The Devil is a Part-Timer!,https://cdn.myanimelist.net/images/anime/3/50177l.jpg,False,Comedy,Fantasy,Isekai,Mythology,Romantic Subtext
48413,2022-07-14,6.66,462215,white,tv,12,pg_13,The Devil is a Part-Timer! Season 2,https://cdn.myanimelist.net/images/anime/1502/124354l.jpg,True,Comedy,Fantasy,Mythology,Romantic Subtext,Workplace
37141,2018-07-08,7.55,639881,white,tv,13,pg_13,Cells at Work!,https://cdn.myanimelist.net/images/anime/1141/117446l.jpg,False,Anthropomorphic,Comedy,Educational,Medical,Shounen
41694,2021-01-10,7.52,221472,white,tv,13,pg_13,Cells at Work! CODE BLACK!,https://cdn.myanimelist.net/images/anime/1837/110799l.jpg,False,Action,Anthropomorphic,Drama,Educational,Medical
39586,2021-01-09,7.36,266974,white,tv,8,pg_13,Cells at Work!!,https://cdn.myanimelist.net/images/anime/1726/114552l.jpg,True,Anthropomorphic,Comedy,Educational,Medical,Shounen
49738,2022-01-13,7.78,78025,white,tv,11,pg_13,The Heike Story,https://cdn.myanimelist.net/images/anime/1282/119979l.jpg,False,Drama,Historical,Samurai,,
42625,2021-07-23,7.63,184388,white,tv,11,r,The Idaten Deities Know Only Peace,https://cdn.myanimelist.net/images/anime/1293/115173l.jpg,False,Action,Adventure,Fantasy,Mythology,Seinen
51020,2023-07-12,7.27,82075,white,tv,24,pg_13,Helck,https://cdn.myanimelist.net/images/anime/1002/138524l.jpg,False,Action,Fantasy,,,
38816,2019-09-20,7.5,248919,white,movie,1,pg_13,Hello World,https://cdn.myanimelist.net/images/anime/1147/112650l.jpg,False,Drama,Romance,Sci-Fi,,
15225,2013-04-13,7.15,446637,white,tv,12,pg_13,"The ""Hentai"" Prince and the Stony Cat.",https://cdn.myanimelist.net/images/anime/3/75788l.jpg,False,Comedy,Harem,Romance,School,Supernatural
5630,2009-04-10,7.75,559799,white,tv,11,r,Eden of The East,https://cdn.myanimelist.net/images/anime/9/15033l.jpg,False,Adult Cast,Award Winning,Mystery,Psychological,Romance
6372,2009-11-28,7.54,169142,white,movie,1,pg_13,Eden of The East the Movie I: The King of Eden,https://cdn.myanimelist.net/images/anime/12/19101l.jpg,True,Adult Cast,Mystery,Psychological,Romance,Sci-Fi
6637,2010-03-13,7.57,144774,white,movie,1,pg_13,Eden of The East the Movie II: Paradise Lost,https://cdn.myanimelist.net/images/anime/5/26126l.jpg,True,Adult Cast,Mystery,Psychological,Romance,Sci-Fi
35156,2017-03-27,4.75,904,white,tv,5,g,High & Low: G-Sword,https://cdn.myanimelist.net/images/anime/2/84765l.jpg,False,Action,Drama,Shounen,,
21877,2018-07-14,7.76,254336,white,tv,12,pg_13,Hi Score Girl,https://cdn.myanimelist.net/images/anime/1668/91345l.jpg,False,Comedy,Love Polygon,Romantic Subtext,School,Seinen
39570,2019-10-26,7.96,134865,white,tv,9,pg_13,Hi Score Girl II,https://cdn.myanimelist.net/images/anime/1560/99904l.jpg,True,Comedy,Love Polygon,Romantic Subtext,School,Seinen
38422,2019-03-20,7.97,73423,white,ova,3,pg_13,Hi Score Girl: Extra Stage,https://cdn.myanimelist.net/images/anime/1057/111384l.jpg,True,Comedy,Love Polygon,Romantic Subtext,School,Seinen
41006,2020-10-01,7.2,270755,white,tv,24,r,Higurashi: When They Cry – Gou,https://cdn.myanimelist.net/images/anime/1716/111533l.jpg,True,Gore,Horror,Mystery,Psychological,Supernatural
48488,2021-07-01,6.73,109303,white,tv,15,r,Higurashi: When They Cry – SOTSU,https://cdn.myanimelist.net/images/anime/1083/115046l.jpg,True,Gore,Horror,Mystery,Psychological,Supernatural
43760,2023-01-14,6.37,41650,white,tv,10,pg_13,The Fire Hunter,https://cdn.myanimelist.net/images/anime/1787/131675l.jpg,False,Fantasy,,,,
22835,2014-07-07,5.89,123048,white,tv,13,pg_13,Himegoto,https://cdn.myanimelist.net/images/anime/8/75226l.jpg,False,Comedy,Crossdressing,Ecchi,School,Shounen
28825,2015-07-09,7.1,682115,white,tv,12,pg_13,Himouto! Umaru-chan,https://cdn.myanimelist.net/images/anime/12/75086l.jpg,False,Comedy,Otaku Culture,School,Seinen,
30991,2015-10-19,7.23,81004,white,ova,2,pg_13,Himouto! Umaru-chan OVA,https://cdn.myanimelist.net/images/anime/7/76826l.jpg,True,Comedy,Otaku Culture,School,Seinen,
36296,2018-04-06,8.13,503117,white,tv,12,pg_13,Hinamatsuri,https://cdn.myanimelist.net/images/anime/1580/93526l.jpg,False,Childcare,Comedy,Organized Crime,Seinen,Supernatural
964,2004-03-09,5.48,6520,white,tv,8,r+,Hit wo Nerae!,https://cdn.myanimelist.net/images/anime/10/75237l.jpg,False,Comedy,Ecchi,,,
2228,1991-10-14,7.36,5299,white,tv,47,pg,Honoo no Toukyuuji: Dodge Danpei,https://cdn.myanimelist.net/images/anime/1/2423l.jpg,False,Comedy,Kids,School,Sports,Team Sports
39468,2019-10-03,7.99,299114,white,tv,14,pg_13,Ascendance of a Bookworm,https://cdn.myanimelist.net/images/anime/1582/101697l.jpg,False,Fantasy,Isekai,Reincarnation,,
40815,2020-04-05,8.1,205139,white,tv,12,pg_13,Ascendance of a Bookworm Season 2,https://cdn.myanimelist.net/images/anime/1464/107998l.jpg,True,Fantasy,Isekai,Reincarnation,,
42429,2022-04-12,8.07,148313,white,tv,10,pg_13,Ascendance of a Bookworm Season 3,https://cdn.myanimelist.net/images/anime/1976/122302l.jpg,True,Fantasy,Isekai,Reincarnation,,
40841,2020-03-10,7.46,40952,white,ova,1,pg_13,Ascendance of a Bookworm: Side Story,https://cdn.myanimelist.net/images/anime/1931/114311l.jpg,False,Fantasy,Isekai,Reincarnation,,
20431,2014-01-10,7.77,130283,white,tv,13,pg_13,Hozuki's Coolheadedness,https://cdn.myanimelist.net/images/anime/7/87177l.jpg,False,Comedy,Fantasy,Mythology,Seinen,
35075,2017-10-08,7.88,46704,white,tv,13,pg_13,Hozuki's Coolheadedness 2,https://cdn.myanimelist.net/images/anime/8/88280l.jpg,True,Comedy,Fantasy,Mythology,Seinen,
37029,2018-04-08,7.85,28722,white,tv,13,pg_13,Hozuki's Coolheadedness 2: Part 2,https://cdn.myanimelist.net/images/anime/1113/92465l.jpg,True,Comedy,Fantasy,Mythology,Seinen,
24471,2015-02-23,7.84,17345,white,ova,4,pg_13,Hoozuki no Reitetsu OVA,https://cdn.myanimelist.net/images/anime/1531/138993l.jpg,False,Comedy,Fantasy,Mythology,Seinen,
54856,2023-07-01,8.22,282952,white,tv,13,pg_13,Horimiya: The Missing Pieces,https://cdn.myanimelist.net/images/anime/1007/136277l.jpg,False,Romance,School,Shounen,,
256,2002-02-02,7.11,155113,white,ova,1,pg_13,Voices of a Distant Star,https://cdn.myanimelist.net/images/anime/1980/112997l.jpg,False,Award Winning,Drama,Mecha,Romance,Sci-Fi
40230,2020-01-09,7.2,66349,white,tv,12,pg_13,The Case Files of Jeweler Richard,https://cdn.myanimelist.net/images/anime/1134/109558l.jpg,False,Adult Cast,Drama,Mystery,Workplace,
431,2004-11-20,8.66,1306658,white,movie,1,g,Howl's Moving Castle,https://cdn.myanimelist.net/images/anime/1470/138723l.jpg,False,Adventure,Award Winning,Drama,Fantasy,Romance
13469,2012-07-08,7.35,187135,white,ova,1,pg_13,Hyouka: What Should Be Had,https://cdn.myanimelist.net/images/anime/6/50363l.jpg,False,Mystery,School,Slice of Life,,
40046,2020-01-06,7.83,362262,white,tv,13,r,ID: INVADED,https://cdn.myanimelist.net/images/anime/1889/105337l.jpg,False,Adult Cast,Detective,Mystery,Psychological,Sci-Fi
2829,1996-09-01,7.89,20464,white,tv,23,g,Sans Famille,https://cdn.myanimelist.net/images/anime/12/26250l.jpg,False,Adventure,Drama,Historical,,
50197,2023-01-08,7.49,267149,white,tv,12,pg_13,"Don't Toy with Me, Miss Nagatoro 2nd Attack",https://cdn.myanimelist.net/images/anime/1902/129579l.jpg,True,Comedy,Romantic Subtext,School,,
24781,2014-10-15,7.28,59620,white,ova,3,r,Alice in Borderland,https://cdn.myanimelist.net/images/anime/1004/96669l.jpg,False,Action,Gore,High Stakes Game,Psychological,Shounen
34542,2017-10-13,7.64,637611,white,tv,11,r,Inuyashiki: Last Hero,https://cdn.myanimelist.net/images/anime/7/88471l.jpg,False,Action,Drama,Gore,Psychological,Sci-Fi
37497,2018-10-06,7.52,328582,white,tv,13,pg_13,Iroduku: The World in Colors,https://cdn.myanimelist.net/images/anime/1424/93855l.jpg,False,Drama,Fantasy,Love Polygon,Romance,School
37744,2019-07-10,5.47,319332,white,tv,12,pg_13,Isekai Cheat Magician,https://cdn.myanimelist.net/images/anime/1282/102248l.jpg,False,Action,Adventure,Fantasy,Isekai,
37210,2018-07-05,6.85,711204,white,tv,12,pg_13,How Not to Summon a Demon Lord,https://cdn.myanimelist.net/images/anime/1649/93412l.jpg,False,Action,Ecchi,Fantasy,Harem,Isekai
49220,2022-07-06,7.81,332401,white,tv,13,pg_13,Uncle from Another World,https://cdn.myanimelist.net/images/anime/1743/125204l.jpg,False,Adult Cast,Comedy,Fantasy,Isekai,Otaku Culture
38472,2019-04-10,7.38,380398,white,tv,12,pg_13,Isekai Quartet,https://cdn.myanimelist.net/images/anime/1965/99667l.jpg,True,Comedy,Fantasy,Isekai,Parody,
39988,2020-01-15,7.36,231354,white,tv,12,pg_13,Isekai Quartet 2,https://cdn.myanimelist.net/images/anime/1030/103383l.jpg,True,Comedy,Fantasy,Isekai,Parody,
41567,2022-06-10,7.48,79495,white,movie,1,pg_13,Isekai Quartet Movie: Another World,https://cdn.myanimelist.net/images/anime/1222/122000l.jpg,True,Comedy,Fantasy,Isekai,Parody,
49438,2022-07-10,7.3,199753,white,tv,12,pg_13,Parallel World Pharmacy,https://cdn.myanimelist.net/images/anime/1120/124644l.jpg,False,Fantasy,Isekai,Medical,Reincarnation,
21327,2014-04-07,7.53,312890,white,tv,12,pg_13,One Week Friends,https://cdn.myanimelist.net/images/anime/6/61891l.jpg,False,Comedy,School,Shounen,,
36124,2018-01-05,6.5,174456,white,tv,12,r,Junji Ito Collection,https://cdn.myanimelist.net/images/anime/7/88366l.jpg,False,Drama,Horror,Mystery,Psychological,Supernatural
52031,2023-01-19,6.6,47997,white,ona,12,r,Junji Ito Maniac: Japanese Tales of the Macabre,https://cdn.myanimelist.net/images/anime/1956/132879l.jpg,False,Horror,Seinen,Supernatural,,
40530,2021-01-08,7.12,363220,white,tv,12,pg_13,Bottom-Tier Character Tomozaki,https://cdn.myanimelist.net/images/anime/1120/109232l.jpg,False,Drama,Romance,School,,
3713,2008-10-04,7.61,102157,white,tv,26,r,Hell Girl: Three Vessels,https://cdn.myanimelist.net/images/anime/11/86976l.jpg,True,Horror,Mystery,Psychological,Supernatural,
34966,2017-07-15,6.6,60272,white,tv,6,r,Hell Girl: Fourth Twilight,https://cdn.myanimelist.net/images/anime/1110/92117l.jpg,True,Horror,Mystery,Psychological,Supernatural,
10357,2012-07-02,7.72,188658,white,tv,12,pg_13,Humanity Has Declined,https://cdn.myanimelist.net/images/anime/12/50345l.jpg,False,Adventure,Comedy,Fantasy,,
16101,2012-10-28,6.41,6257,white,ona,1,pg_13,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",https://cdn.myanimelist.net/images/anime/3/45706l.jpg,False,Fantasy,,,,
